seed,pair_id,retained,role,rank_training,evaluation,unused_after_eval_cap
20260811,231,True,evaluation,False,True,False
20260811,232,True,evaluation,False,True,False
20260811,233,True,unused_after_eval_cap,False,False,True
20260811,234,True,evaluation,False,True,False
20260811,236,True,unused_after_eval_cap,False,False,True
20260811,237,True,evaluation,False,True,False
20260811,238,True,unused_after_eval_cap,False,False,True
20260811,239,True,evaluation,False,True,False
20260812,0,True,rank_training,True,False,False
20260812,1,True,evaluation,False,True,False
20260812,2,True,unused_after_eval_cap,False,False,True
20260812,3,True,evaluation,False,True,False
20260812,4,True,evaluation,False,True,False
20260812,5,True,evaluation,False,True,False
20260812,6,True,evaluation,False,True,False
20260812,7,True,evaluation,False,True,False
20260812,8,True,unused_after_eval_cap,False,False,True
20260812,9,True,evaluation,False,True,False
20260812,10,True,evaluation,False,True,False
20260812,11,True,unused_after_eval_cap,False,False,True
20260812,12,True,evaluation,False,True,False
20260812,13,True,evaluation,False,True,False
20260812,14,True,evaluation,False,True,False
20260812,15,True,evaluation,False,True,False
20260812,16,True,rank_training,True,False,False
20260812,17,True,evaluation,False,True,False
20260812,18,True,evaluation,False,True,False
20260812,19,True,evaluation,False,True,False
20260812,20,True,evaluation,False,True,False
20260812,21,True,rank_training,True,False,False
20260812,22,True,evaluation,False,True,False
20260812,23,True,unused_after_eval_cap,False,False,True
20260812,24,True,evaluation,False,True,False
20260812,25,True,rank_training,True,False,False
20260812,26,True,evaluation,False,True,False
20260812,27,True,unused_after_eval_cap,False,False,True
20260812,28,True,evaluation,False,True,False
20260812,29,True,unused_after_eval_cap,False,False,True
20260812,30,True,evaluation,False,True,False
20260812,31,True,evaluation,False,True,False
20260812,32,True,evaluation,False,True,False
20260812,33,True,unused_after_eval_cap,False,False,True
20260812,34,True,unused_after_eval_cap,False,False,True
20260812,35,True,evaluation,False,True,False
20260812,36,True,evaluation,False,True,False
20260812,37,True,evaluation,False,True,False
20260812,38,True,evaluation,False,True,False
20260812,39,True,unused_after_eval_cap,False,False,True
20260812,40,True,evaluation,False,True,False
20260812,41,True,evaluation,False,True,False
20260812,42,True,rank_training,True,False,False
20260812,43,True,evaluation,False,True,False
20260812,44,True,evaluation,False,True,False
20260812,45,True,evaluation,False,True,False
20260812,46,True,evaluation,False,True,False
20260812,47,True,evaluation,False,True,False
20260812,48,True,rank_training,True,False,False
20260812,49,True,unused_after_eval_cap,False,False,True
20260812,50,True,evaluation,False,True,False
20260812,51,True,unused_after_eval_cap,False,False,True
20260812,52,True,evaluation,False,True,False
20260812,53,True,evaluation,False,True,False
20260812,54,True,evaluation,False,True,False
20260812,55,True,evaluation,False,True,False
20260812,56,True,evaluation,False,True,False
20260812,57,True,evaluation,False,True,False
20260812,58,True,evaluation,False,True,False
20260812,59,True,evaluation,False,True,False
20260812,60,True,evaluation,False,True,False
20260812,61,True,evaluation,False,True,False
20260812,62,True,unused_after_eval_cap,False,False,True
20260812,63,True,unused_after_eval_cap,False,False,True
20260812,64,True,evaluation,False,True,False
20260812,65,True,unused_after_eval_cap,False,False,True
20260812,66,True,evaluation,False,True,False
20260812,67,True,rank_training,True,False,False
20260812,68,True,evaluation,False,True,False
20260812,69,True,evaluation,False,True,False
20260812,71,True,rank_training,True,False,False
20260812,72,True,evaluation,False,True,False
20260812,73,True,rank_training,True,False,False
20260812,74,True,unused_after_eval_cap,False,False,True
20260812,75,True,evaluation,False,True,False
20260812,77,True,evaluation,False,True,False
20260812,78,True,evaluation,False,True,False
20260812,79,True,evaluation,False,True,False
20260812,80,True,evaluation,False,True,False
20260812,81,True,evaluation,False,True,False
20260812,82,True,evaluation,False,True,False
20260812,83,True,unused_after_eval_cap,False,False,True
20260812,84,True,unused_after_eval_cap,False,False,True
20260812,85,True,rank_training,True,False,False
20260812,86,True,evaluation,False,True,False
20260812,87,True,rank_training,True,False,False
20260812,88,True,unused_after_eval_cap,False,False,True
20260812,89,True,rank_training,True,False,False
20260812,90,True,evaluation,False,True,False
20260812,91,True,evaluation,False,True,False
20260812,92,True,evaluation,False,True,False
20260812,93,True,evaluation,False,True,False
20260812,94,True,evaluation,False,True,False
20260812,95,True,evaluation,False,True,False
20260812,96,True,rank_training,True,False,False
20260812,97,True,evaluation,False,True,False
20260812,98,True,rank_training,True,False,False
20260812,99,True,evaluation,False,True,False
20260812,100,True,unused_after_eval_cap,False,False,True
20260812,101,True,unused_after_eval_cap,False,False,True
20260812,102,True,rank_training,True,False,False
20260812,103,True,unused_after_eval_cap,False,False,True
20260812,104,True,rank_training,True,False,False
20260812,105,True,unused_after_eval_cap,False,False,True
20260812,106,True,evaluation,False,True,False
20260812,107,True,unused_after_eval_cap,False,False,True
20260812,108,True,evaluation,False,True,False
20260812,109,True,evaluation,False,True,False
20260812,110,True,evaluation,False,True,False
20260812,111,True,evaluation,False,True,False
20260812,112,True,rank_training,True,False,False
20260812,113,True,rank_training,True,False,False
20260812,114,True,evaluation,False,True,False
20260812,115,True,evaluation,False,True,False
20260812,116,True,evaluation,False,True,False
20260812,117,True,rank_training,True,False,False
20260812,118,True,evaluation,False,True,False
20260812,119,True,unused_after_eval_cap,False,False,True
20260812,120,True,evaluation,False,True,False
20260812,121,True,unused_after_eval_cap,False,False,True
20260812,122,True,unused_after_eval_cap,False,False,True
20260812,123,True,unused_after_eval_cap,False,False,True
20260812,124,True,evaluation,False,True,False
20260812,125,True,evaluation,False,True,False
20260812,126,True,rank_training,True,False,False
20260812,127,True,evaluation,False,True,False
20260812,128,True,evaluation,False,True,False
20260812,129,True,evaluation,False,True,False
20260812,130,True,evaluation,False,True,False
20260812,131,True,evaluation,False,True,False
20260812,132,True,rank_training,True,False,False
20260812,133,True,rank_training,True,False,False
20260812,134,True,evaluation,False,True,False
20260812,135,True,unused_after_eval_cap,False,False,True
20260812,136,True,evaluation,False,True,False
20260812,137,True,evaluation,False,True,False
20260812,138,True,evaluation,False,True,False
20260812,139,True,evaluation,False,True,False
20260812,140,True,rank_training,True,False,False
20260812,141,True,unused_after_eval_cap,False,False,True
20260812,142,True,evaluation,False,True,False
20260812,143,True,evaluation,False,True,False
20260812,144,True,evaluation,False,True,False
20260812,145,True,evaluation,False,True,False
20260812,146,True,evaluation,False,True,False
20260812,147,True,evaluation,False,True,False
20260812,148,True,evaluation,False,True,False
20260812,149,True,evaluation,False,True,False
20260812,150,True,unused_after_eval_cap,False,False,True
20260812,151,True,evaluation,False,True,False
20260812,152,True,unused_after_eval_cap,False,False,True
20260812,153,True,evaluation,False,True,False
20260812,155,True,evaluation,False,True,False
20260812,156,True,unused_after_eval_cap,False,False,True
20260812,157,True,evaluation,False,True,False
20260812,158,True,evaluation,False,True,False
20260812,159,True,rank_training,True,False,False
20260812,160,True,rank_training,True,False,False
20260812,161,True,evaluation,False,True,False
20260812,162,True,rank_training,True,False,False
20260812,163,True,evaluation,False,True,False
20260812,164,True,rank_training,True,False,False
20260812,165,True,evaluation,False,True,False
20260812,166,True,evaluation,False,True,False
20260812,167,True,rank_training,True,False,False
20260812,168,True,rank_training,True,False,False
20260812,169,True,evaluation,False,True,False
20260812,170,True,rank_training,True,False,False
20260812,171,True,unused_after_eval_cap,False,False,True
20260812,172,True,rank_training,True,False,False
20260812,173,True,rank_training,True,False,False
20260812,174,True,evaluation,False,True,False
20260812,175,True,evaluation,False,True,False
20260812,176,True,rank_training,True,False,False
20260812,177,True,evaluation,False,True,False
20260812,178,True,unused_after_eval_cap,False,False,True
20260812,179,True,evaluation,False,True,False
20260812,180,True,evaluation,False,True,False
20260812,181,True,evaluation,False,True,False
20260812,182,True,evaluation,False,True,False
20260812,183,True,evaluation,False,True,False
20260812,184,True,evaluation,False,True,False
20260812,185,True,evaluation,False,True,False
20260812,186,True,evaluation,False,True,False
20260812,187,True,unused_after_eval_cap,False,False,True
20260812,189,True,evaluation,False,True,False
20260812,190,True,rank_training,True,False,False
20260812,191,True,evaluation,False,True,False
20260812,192,True,evaluation,False,True,False
20260812,193,True,rank_training,True,False,False
20260812,194,True,unused_after_eval_cap,False,False,True
20260812,195,True,rank_training,True,False,False
20260812,196,True,evaluation,False,True,False
20260812,197,True,evaluation,False,True,False
20260812,198,True,evaluation,False,True,False
20260812,199,True,evaluation,False,True,False
20260812,200,True,evaluation,False,True,False
20260812,201,True,evaluation,False,True,False
20260812,202,True,unused_after_eval_cap,False,False,True
20260812,203,True,unused_after_eval_cap,False,False,True
20260812,204,True,unused_after_eval_cap,False,False,True
20260812,205,True,rank_training,True,False,False
20260812,206,True,rank_training,True,False,False
20260812,207,True,evaluation,False,True,False
20260812,208,True,evaluation,False,True,False
20260812,209,True,evaluation,False,True,False
20260812,210,True,evaluation,False,True,False
20260812,211,True,evaluation,False,True,False
20260812,212,True,unused_after_eval_cap,False,False,True
20260812,213,True,unused_after_eval_cap,False,False,True
20260812,214,True,evaluation,False,True,False
20260812,215,True,evaluation,False,True,False
20260812,216,True,evaluation,False,True,False
20260812,217,True,evaluation,False,True,False
20260812,218,True,evaluation,False,True,False
20260812,219,True,evaluation,False,True,False
20260812,220,True,evaluation,False,True,False
20260812,221,True,unused_after_eval_cap,False,False,True
20260812,222,True,evaluation,False,True,False
20260812,223,True,evaluation,False,True,False
20260812,224,True,evaluation,False,True,False
20260812,225,True,evaluation,False,True,False
20260812,227,True,evaluation,False,True,False
20260812,228,True,evaluation,False,True,False
20260812,229,True,evaluation,False,True,False
20260812,230,True,evaluation,False,True,False
20260812,231,True,evaluation,False,True,False
20260812,232,True,evaluation,False,True,False
20260812,233,True,evaluation,False,True,False
20260812,234,True,rank_training,True,False,False
20260812,235,True,unused_after_eval_cap,False,False,True
20260812,236,True,rank_training,True,False,False
20260812,237,True,evaluation,False,True,False
20260812,238,True,unused_after_eval_cap,False,False,True
20260812,239,True,unused_after_eval_cap,False,False,True
20260813,0,True,unused_after_eval_cap,False,False,True
20260813,1,True,unused_after_eval_cap,False,False,True
20260813,2,True,evaluation,False,True,False
20260813,3,True,evaluation,False,True,False
20260813,4,True,evaluation,False,True,False
20260813,5,True,unused_after_eval_cap,False,False,True
20260813,6,True,rank_training,True,False,False
20260813,7,True,unused_after_eval_cap,False,False,True
20260813,8,True,rank_training,True,False,False
20260813,9,True,evaluation,False,True,False
20260813,10,True,evaluation,False,True,False
20260813,11,True,evaluation,False,True,False
20260813,12,True,evaluation,False,True,False
20260813,13,True,evaluation,False,True,False
20260813,14,True,evaluation,False,True,False
20260813,15,True,rank_training,True,False,False
20260813,16,True,evaluation,False,True,False
20260813,17,True,unused_after_eval_cap,False,False,True
20260813,18,True,evaluation,False,True,False
20260813,19,True,unused_after_eval_cap,False,False,True
20260813,20,True,evaluation,False,True,False
20260813,21,True,unused_after_eval_cap,False,False,True
20260813,22,True,evaluation,False,True,False
20260813,23,True,rank_training,True,False,False
20260813,24,True,evaluation,False,True,False
20260813,25,True,evaluation,False,True,False
20260813,26,True,evaluation,False,True,False
20260813,27,True,evaluation,False,True,False
20260813,28,True,evaluation,False,True,False
20260813,29,True,evaluation,False,True,False
20260813,30,True,rank_training,True,False,False
20260813,31,True,evaluation,False,True,False
20260813,32,True,evaluation,False,True,False
20260813,33,True,unused_after_eval_cap,False,False,True
20260813,34,True,rank_training,True,False,False
20260813,35,True,unused_after_eval_cap,False,False,True
20260813,36,True,unused_after_eval_cap,False,False,True
20260813,37,True,evaluation,False,True,False
20260813,38,True,evaluation,False,True,False
20260813,39,True,evaluation,False,True,False
20260813,40,True,unused_after_eval_cap,False,False,True
20260813,41,True,evaluation,False,True,False
20260813,42,True,evaluation,False,True,False
20260813,43,True,evaluation,False,True,False
20260813,44,True,rank_training,True,False,False
20260813,45,True,unused_after_eval_cap,False,False,True
20260813,46,True,evaluation,False,True,False
20260813,47,True,evaluation,False,True,False
20260813,48,True,evaluation,False,True,False
20260813,49,True,evaluation,False,True,False
20260813,50,True,evaluation,False,True,False
20260813,51,True,rank_training,True,False,False
20260813,52,True,rank_training,True,False,False
20260813,53,True,rank_training,True,False,False
20260813,54,True,evaluation,False,True,False
20260813,55,True,evaluation,False,True,False
20260813,56,True,evaluation,False,True,False
20260813,57,True,unused_after_eval_cap,False,False,True
20260813,58,True,evaluation,False,True,False
20260813,59,True,evaluation,False,True,False
20260813,60,True,evaluation,False,True,False
20260813,61,True,evaluation,False,True,False
20260813,62,True,rank_training,True,False,False
20260813,63,True,evaluation,False,True,False
20260813,64,True,unused_after_eval_cap,False,False,True
20260813,65,True,unused_after_eval_cap,False,False,True
20260813,66,True,evaluation,False,True,False
20260813,67,True,evaluation,False,True,False
20260813,68,True,evaluation,False,True,False
20260813,69,True,rank_training,True,False,False
20260813,70,True,evaluation,False,True,False
20260813,71,True,unused_after_eval_cap,False,False,True
20260813,73,True,evaluation,False,True,False
20260813,74,True,rank_training,True,False,False
20260813,75,True,evaluation,False,True,False
20260813,76,True,unused_after_eval_cap,False,False,True
20260813,77,True,evaluation,False,True,False
20260813,78,True,evaluation,False,True,False
20260813,79,True,rank_training,True,False,False
20260813,80,True,evaluation,False,True,False
20260813,81,True,evaluation,False,True,False
20260813,82,True,evaluation,False,True,False
20260813,83,True,unused_after_eval_cap,False,False,True
20260813,84,True,evaluation,False,True,False
20260813,85,True,evaluation,False,True,False
20260813,86,True,evaluation,False,True,False
20260813,87,True,evaluation,False,True,False
20260813,88,True,evaluation,False,True,False
20260813,89,True,evaluation,False,True,False
20260813,90,True,unused_after_eval_cap,False,False,True
20260813,91,True,unused_after_eval_cap,False,False,True
20260813,92,True,unused_after_eval_cap,False,False,True
20260813,93,True,evaluation,False,True,False
20260813,94,True,unused_after_eval_cap,False,False,True
20260813,95,True,evaluation,False,True,False
20260813,96,True,evaluation,False,True,False
20260813,97,True,unused_after_eval_cap,False,False,True
20260813,98,True,evaluation,False,True,False
20260813,99,True,rank_training,True,False,False
20260813,100,True,unused_after_eval_cap,False,False,True
20260813,101,True,unused_after_eval_cap,False,False,True
20260813,102,True,unused_after_eval_cap,False,False,True
20260813,103,True,evaluation,False,True,False
20260813,104,True,evaluation,False,True,False
20260813,105,True,evaluation,False,True,False
20260813,106,True,evaluation,False,True,False
20260813,107,True,rank_training,True,False,False
20260813,108,True,unused_after_eval_cap,False,False,True
20260813,109,True,unused_after_eval_cap,False,False,True
20260813,110,True,rank_training,True,False,False
20260813,111,True,evaluation,False,True,False
20260813,112,True,evaluation,False,True,False
20260813,113,True,evaluation,False,True,False
20260813,114,True,evaluation,False,True,False
20260813,115,True,unused_after_eval_cap,False,False,True
20260813,116,True,evaluation,False,True,False
20260813,117,True,evaluation,False,True,False
20260813,118,True,unused_after_eval_cap,False,False,True
20260813,119,True,unused_after_eval_cap,False,False,True
20260813,120,True,evaluation,False,True,False
20260813,121,True,evaluation,False,True,False
20260813,122,True,evaluation,False,True,False
20260813,123,True,evaluation,False,True,False
20260813,124,True,evaluation,False,True,False
20260813,125,True,unused_after_eval_cap,False,False,True
20260813,126,True,unused_after_eval_cap,False,False,True
20260813,127,True,evaluation,False,True,False
20260813,128,True,evaluation,False,True,False
20260813,129,True,evaluation,False,True,False
20260813,130,True,rank_training,True,False,False
20260813,131,True,unused_after_eval_cap,False,False,True
20260813,132,True,evaluation,False,True,False
20260813,133,True,evaluation,False,True,False
20260813,134,True,unused_after_eval_cap,False,False,True
20260813,135,True,evaluation,False,True,False
20260813,136,True,rank_training,True,False,False
20260813,137,True,evaluation,False,True,False
20260813,138,True,evaluation,False,True,False
20260813,139,True,evaluation,False,True,False
20260813,140,True,evaluation,False,True,False
20260813,141,True,rank_training,True,False,False
20260813,142,True,evaluation,False,True,False
20260813,143,True,evaluation,False,True,False
20260813,144,True,evaluation,False,True,False
20260813,145,True,evaluation,False,True,False
20260813,146,True,evaluation,False,True,False
20260813,147,True,evaluation,False,True,False
20260813,149,True,evaluation,False,True,False
20260813,150,True,evaluation,False,True,False
20260813,151,True,rank_training,True,False,False
20260813,152,True,evaluation,False,True,False
20260813,153,True,evaluation,False,True,False
20260813,154,True,evaluation,False,True,False
20260813,155,True,evaluation,False,True,False
20260813,156,True,evaluation,False,True,False
20260813,157,True,evaluation,False,True,False
20260813,158,True,evaluation,False,True,False
20260813,159,True,unused_after_eval_cap,False,False,True
20260813,160,True,evaluation,False,True,False
20260813,161,True,evaluation,False,True,False
20260813,162,True,evaluation,False,True,False
20260813,163,True,evaluation,False,True,False
20260813,164,True,evaluation,False,True,False
20260813,165,True,evaluation,False,True,False
20260813,166,True,unused_after_eval_cap,False,False,True
20260813,167,True,evaluation,False,True,False
20260813,168,True,evaluation,False,True,False
20260813,169,True,evaluation,False,True,False
20260813,170,True,rank_training,True,False,False
20260813,171,True,rank_training,True,False,False
20260813,172,True,rank_training,True,False,False
20260813,174,True,rank_training,True,False,False
20260813,175,True,evaluation,False,True,False
20260813,177,True,unused_after_eval_cap,False,False,True
20260813,178,True,rank_training,True,False,False
20260813,179,True,rank_training,True,False,False
20260813,180,True,evaluation,False,True,False
20260813,181,True,rank_training,True,False,False
20260813,182,True,rank_training,True,False,False
20260813,183,True,evaluation,False,True,False
20260813,184,True,evaluation,False,True,False
20260813,185,True,evaluation,False,True,False
20260813,186,True,evaluation,False,True,False
20260813,187,True,evaluation,False,True,False
20260813,188,True,unused_after_eval_cap,False,False,True
20260813,189,True,evaluation,False,True,False
20260813,190,True,evaluation,False,True,False
20260813,191,True,unused_after_eval_cap,False,False,True
20260813,192,True,evaluation,False,True,False
20260813,193,True,evaluation,False,True,False
20260813,194,True,unused_after_eval_cap,False,False,True
20260813,195,True,evaluation,False,True,False
20260813,196,True,evaluation,False,True,False
20260813,197,True,evaluation,False,True,False
20260813,198,True,evaluation,False,True,False
20260813,199,True,evaluation,False,True,False
20260813,200,True,rank_training,True,False,False
20260813,201,True,unused_after_eval_cap,False,False,True
20260813,202,True,evaluation,False,True,False
20260813,203,True,evaluation,False,True,False
20260813,204,True,evaluation,False,True,False
20260813,205,True,rank_training,True,False,False
20260813,206,True,evaluation,False,True,False
20260813,207,True,evaluation,False,True,False
20260813,208,True,rank_training,True,False,False
20260813,209,True,evaluation,False,True,False
20260813,210,True,evaluation,False,True,False
20260813,211,True,evaluation,False,True,False
20260813,212,True,rank_training,True,False,False
20260813,213,True,rank_training,True,False,False
20260813,214,True,evaluation,False,True,False
20260813,215,True,rank_training,True,False,False
20260813,216,True,unused_after_eval_cap,False,False,True
20260813,217,True,evaluation,False,True,False
20260813,218,True,evaluation,False,True,False
20260813,219,True,evaluation,False,True,False
20260813,220,True,rank_training,True,False,False
20260813,221,True,rank_training,True,False,False
20260813,222,True,evaluation,False,True,False
20260813,223,True,evaluation,False,True,False
20260813,224,True,evaluation,False,True,False
20260813,225,True,evaluation,False,True,False
20260813,226,True,unused_after_eval_cap,False,False,True
20260813,227,True,evaluation,False,True,False
20260813,228,True,evaluation,False,True,False
20260813,229,True,evaluation,False,True,False
20260813,230,True,rank_training,True,False,False
20260813,231,True,evaluation,False,True,False
20260813,232,True,evaluation,False,True,False
20260813,233,True,evaluation,False,True,False
20260813,234,True,rank_training,True,False,False
20260813,235,True,unused_after_eval_cap,False,False,True
20260813,236,True,evaluation,False,True,False
20260813,237,True,evaluation,False,True,False
20260813,238,True,rank_training,True,False,False
20260813,239,True,unused_after_eval_cap,False,False,True
